,B cell,Conventional dendritic cell,Endothelial,Fibroblast,Macrophage,Malignancy,Monocyte,Neutrophil,NK cell,Pericyte,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
ATG4A,0.0923796033994334,0.055244161358811,0.155798932884021,0.079635400436273,0.0786453622751482,0.147153540630479,0.0617726657645467,0.0888055034396498,0.0638540314438194,0.0675857687420584,0.140451577801959,0.154021813224267,0.0823555359505955,0.0631534271769116,0.0652267156862745,0.0813247133447182
ATG4B,0.0997450424929179,0.115966029723992,0.210558831788823,0.123885945777501,0.14436740026128,0.260296275092139,0.125823184483536,0.125703564727955,0.106981104860811,0.114345616264295,0.114336235038085,0.0902862985685072,0.105734450816056,0.0954092098747966,0.105667892156863,0.114991461332032
ATG4C,0.0790651558073654,0.0594904458598726,0.0864363942712721,0.0587566220006232,0.116531001909356,0.259759544852757,0.0626747857465043,0.0606629143214509,0.0430838021058705,0.0490343074968234,0.13664309031556,0.120279481935924,0.0717688575209528,0.0427813538940369,0.0430147058823529,0.0418028787509149
ATG5,0.0615014164305949,0.0573673036093418,0.0853131142937377,0.0588604965202036,0.0761330519545774,0.246520198948009,0.0680875056382499,0.0581613508442777,0.0678926871484206,0.0500508259212198,0.0539445048966268,0.0551806407634629,0.0444199382443758,0.0696611728089411,0.0603247549019608,0.0705903878994877
ATG7,0.098328611898017,0.118513800424628,0.113956753720865,0.0859717461306742,0.264254848758919,0.129298314667048,0.194384303112314,0.0612883051907442,0.0730852444829078,0.0497966963151207,0.0610174102285092,0.0602931152010907,0.114997794441994,0.0654877272405744,0.0620098039215686,0.0696145401317395
ATM,0.12042492917847,0.0781740976645435,0.0718337545633249,0.106746650046744,0.126580243191639,0.200397180377142,0.0753044654939107,0.0594121325828643,0.124289629309101,0.0355654383735705,0.0980141458106638,0.126755282890252,0.0885310983678871,0.149098111339039,0.14672181372549,0.0769333983898512
ATOX1,0.247337110481586,0.219150743099788,0.250435270991295,0.171252726706139,0.4296653602653,0.226410705979175,0.236783942264321,0.099437148217636,0.148954276647916,0.151194409148666,0.277013057671382,0.184355828220859,0.248213498014998,0.152493456886185,0.102297794117647,0.139875579409612
ATP11B,0.0835977337110482,0.0769002123142251,0.106093793878124,0.0911654721096915,0.0862827856496834,0.17116327333882,0.0906405051871899,0.0606629143214509,0.117510457233521,0.0617407878017789,0.0838683351468988,0.0619972733469666,0.0770621967357741,0.121723137865176,0.121139705882353,0.107916565015858
ATP11C,0.0241076487252125,0.0526963906581741,0.0813816343723673,0.0318531214293134,0.0353331323485077,0.228378716856908,0.0216283265674335,0.0331457160725453,0.0263522284725227,0.0340406607369759,0.0207562568008705,0.01359918200409,0.0236876929863255,0.0271486171040532,0.0246323529411765,0.0164308367894608
ATP1A1,0.187563739376771,0.200467091295117,0.527323785453524,0.255702711124961,0.347261581750578,2.07712813539915,0.223252142534957,0.337711069418386,0.206649358142218,0.241918678526048,0.199211099020675,0.185378323108384,0.165725628584032,0.18474923958407,0.181188725490196,0.169151012442059
ATP1A2,0.00937677053824362,0.00471337579617834,0.00219039595619207,0.00432637374052145,0.00377851472213848,0.0212366264715354,0.0121560667568787,0.00437773608505316,0.00832251550555315,0.0304828462515883,0,0.0105316973415133,0.0082487869430966,0.00613991653108863,0.00487132352941176,0.00935594047328617
ATP1A4,0.016742209631728,0.0208492569002123,0.0190395956192081,0.0201153007167342,0.0257863531303387,0.0219880488066698,0.0256878664862427,0.0312695434646654,0.0158228760998125,0.0172681067344346,0.0174918389553863,0.0142808452624404,0.0153065725628584,0.0188017259673198,0.0171262254901961,0.0249695047572579
ATP1B1,0.0697167138810198,0.0972823779193206,0.0622858747542825,0.06675496000831,0.153311225002512,0.424821984470605,0.0892873252142535,0.205128205128205,0.0494302610702438,0.0426810673443456,0.0751632208922742,0.0865371506475801,0.0805910895456551,0.0385371719601047,0.0378063725490196,0.0537570139058307
ATP1B3,0.204844192634561,0.245477707006369,0.828924459421511,0.206050690765555,0.364747261581751,0.636365262818907,0.320230040595399,0.198248905565979,0.220640415404587,0.256149936467598,0.205739934711643,0.234798909338787,0.172342302602558,0.154827756949848,0.182720588235294,0.202085874603562
ATP2A2,0.0932294617563739,0.115541401273885,0.269531030609379,0.184860288771164,0.206270726560145,0.568343650481268,0.14702300405954,0.115071919949969,0.0974614164142507,0.222858958068615,0.119232861806311,0.115167007498296,0.0872077635641817,0.0747541911296598,0.0805453431372549,0.104257135886802
ATP2A3,0.521274787535411,0.202165605095541,0.267565290648694,0.267648280876701,0.185267812280173,1.05197337818013,0.194835363103293,0.198248905565979,0.417524881003894,0.120444726810673,0.617056583242655,0.710259032038173,0.359814733127481,0.420301336917309,0.484650735294118,0.369199804830446
ATP2B1,0.176798866855524,0.186454352441614,0.181634372367313,0.128975797236938,0.178032358556929,0.704351093140588,0.114546684709066,0.165103189493433,0.136117121015433,0.0996060991105464,0.0991022850924918,0.0957396046353102,0.122055580061756,0.152281247789489,0.113327205882353,0.133776530861186
ATP2B2,0.0221246458923513,0.0259447983014862,0.0367312552653749,0.0273865170873585,0.0284996482765551,0.0291802340143844,0.0207262065854759,0.0281425891181989,0.0223135727679215,0.0157433290978399,0.027285092491839,0.0210974778459441,0.017512130569034,0.0277145080285775,0.0316789215686274,0.0286289338863137
ATP2B4,0.104560906515581,0.109171974522293,0.358270148834597,0.179458813752986,0.0945231635011557,0.164972984577951,0.104172304916554,0.126328955597248,0.19741814510313,0.315362134688691,0.102366702937976,0.0885821404226312,0.115438906043229,0.16494305722572,0.213817401960784,0.182812881190534
ATP5F1B,0.511926345609065,0.516815286624204,0.85925301881494,0.502924067726187,0.816058687569089,2.47123125916914,0.649052774018944,0.398999374609131,0.424448290783211,0.579911054637865,0.57733949945593,0.489740967961827,0.380988089986767,0.353526207823442,0.346017156862745,0.412137106611369
ATP5F1C,0.204844192634561,0.192823779193206,0.351530468969391,0.229630206710294,0.349271430007034,1.81244856335206,0.221447902571042,0.237023139462164,0.174917063320352,0.244714104193138,0.238384113166485,0.188104976141786,0.156462284958094,0.152634929617316,0.150551470588235,0.176469870700171
ATP5F1D,0.351586402266289,0.334649681528662,0.591069924178601,0.390739586579412,0.512973570495428,1.81735069953841,0.403225078935498,0.317073170731707,0.366032020770229,0.416759847522236,0.388003264417845,0.351022494887526,0.301146890163211,0.279889651269718,0.306035539215686,0.322359111978531
ATP5F1E,0.0173087818696884,0.0157537154989384,0.0283066554338669,0.0192843045600914,0.0161390814993468,0.0391991984828425,0.0139603067207939,0.0256410256410256,0.0237559498052791,0.0101524777636595,0.0142274211099021,0.0180299931833674,0.02148213498015,0.0191554077951475,0.0252450980392157,0.0210661136862649
ATP5IF1,0.339688385269122,0.285817409766454,0.630384723392306,0.350020774903916,0.480815998392121,0.660088739399578,0.351353179972936,0.275171982489056,0.317279676907544,0.310533672172808,0.343389553862894,0.275357873210634,0.313498014997794,0.291561151588031,0.275091911764706,0.33821663820444
ATP5ME,0.23628895184136,0.2476008492569,0.474810446503791,0.260377064506077,0.348467490704452,0.781998067771138,0.271966621560668,0.183864915572233,0.237371989037934,0.299606099110546,0.305304678998912,0.25081799591002,0.214247904719894,0.200806394567447,0.198805147058824,0.222334715784338
ATP5MJ,0.0632011331444759,0.0752016985138004,0.114237573715249,0.0684169523215955,0.0933172545472817,0.288707195763409,0.0626747857465043,0.050656660412758,0.065296408481177,0.0767344345616264,0.0795157780195865,0.0514314928425358,0.052801058667843,0.0533918087288675,0.059405637254902,0.050829470602586
ATP6AP1,0.137705382436261,0.163099787685775,0.200449311991014,0.104773034174717,0.343040900412019,0.255000536730239,0.217388362652233,0.099437148217636,0.0929900475984422,0.0838500635324015,0.127937976060936,0.102215405589639,0.147198941332157,0.0746834547640942,0.0705882352941176,0.0757135886801659
ATP6AP2,0.252152974504249,0.272229299363057,0.34366750912665,0.359057858107406,0.568244397547985,0.652145131856729,0.369846639603067,0.202001250781739,0.212851579402856,0.243189326556544,0.241104461371056,0.169359236537151,0.301146890163211,0.182839357713801,0.151317401960784,0.181349109538912
ATP6V0A1,0.0705665722379603,0.0543949044585987,0.0968267340634653,0.061665108548873,0.176424479951764,0.124718216624325,0.101014884979702,0.0494058786741714,0.038035482475119,0.050559085133418,0.056664853101197,0.0514314928425358,0.0986766651962946,0.0288462898776261,0.0301470588235294,0.0410709929251037
ATP6V0A2,0.0767988668555241,0.0981316348195329,0.126593653468127,0.0961514490495481,0.0910059290523565,0.267094858124307,0.0689896256202075,0.103189493433396,0.0787105149286023,0.0736848792884371,0.072442872687704,0.0807430129516019,0.0752977503308337,0.0659828817995331,0.0816176470588235,0.075957550622103
ATP6V0B,0.239971671388102,0.266709129511677,0.261668070766639,0.235758803365534,0.51840016078786,1.51051991269188,0.347744700045106,0.369606003752345,0.182994374729554,0.165425667090216,0.259602829162133,0.230027266530334,0.233656815174239,0.158506047959256,0.161734068627451,0.179397414003415
ATP6V0C,0.505977337110482,0.441231422505308,0.474810446503791,0.424187181884284,1.02498241382776,1.00910652306151,0.716260712674786,0.41588492808005,0.363147266695514,0.305196950444727,0.397252448313384,0.364996591683708,0.488619320688134,0.337893471033458,0.297303921568627,0.341876067333496
ATP6V0D1,0.123541076487252,0.179235668789809,0.167312552653749,0.139986496312455,0.296110943623756,0.194457365727985,0.232724402345512,0.122576610381488,0.100634645896437,0.11002541296061,0.142627856365615,0.112099522835719,0.145875606528452,0.0891136733394638,0.0768688725490196,0.0979141253964382
ATP6V0E2,0.0864305949008499,0.0688322717622081,0.0805391743892165,0.0784927807208892,0.102361571701337,0.573603606827209,0.0919936851601263,0.099437148217636,0.102077022933795,0.0497966963151207,0.0637377584330794,0.0763122017723245,0.0713277459197177,0.102695055528047,0.106740196078431,0.115479385215906
ATP6V1A,0.0960623229461756,0.126581740976645,0.136422353271553,0.0918925937467539,0.20395940106522,0.225873975739793,0.149729364005413,0.0731707317073171,0.0723640559642291,0.0683481575603558,0.109439608269859,0.0841513292433538,0.0991177767975298,0.0734102001839146,0.0552696078431373,0.0727860453769212
ATP6V1B2,0.266600566572238,0.382208067940552,0.190339792193204,0.270556767424951,0.792744447794192,0.310605789530182,0.687392873252142,0.154471544715447,0.173330448579259,0.181689961880559,0.176360174102285,0.120279481935924,0.293647992942214,0.166074839074768,0.13125,0.152073676506465
ATP6V1C1,0.0697167138810198,0.0760509554140127,0.110867733782645,0.0762075412901215,0.154115164305095,0.165438150785415,0.115899864682003,0.0825515947467167,0.0632770806288764,0.0673316391359593,0.0495919477693145,0.0415473755964554,0.0682399647110719,0.0575652542972342,0.0479166666666667,0.0530251280800195
ATP6V1D,0.0569688385269122,0.0539702760084926,0.0914911541701769,0.0684169523215955,0.0942216862626872,0.103678391240562,0.0536535859269283,0.0644152595372108,0.0526034905524304,0.0525921219822109,0.0468715995647443,0.0255282890252215,0.0492721658579621,0.0492890995260664,0.0425551470588235,0.0554647474993901
ATP6V1E1,0.125240793201133,0.14484076433121,0.222634091547318,0.15660641944531,0.213405687870566,0.395230257272695,0.170027063599459,0.118824265165729,0.115058416270013,0.153989834815756,0.113248095756257,0.0810838445807771,0.128672254080282,0.109839428450166,0.0990808823529412,0.110600146377165
ATP6V1F,0.25271954674221,0.28411889596603,0.306599269868015,0.226617845642464,0.568545874786454,0.478423444376856,0.417207938655841,0.170731707317073,0.211553440069234,0.179911054637865,0.186153427638738,0.138002726653033,0.273356859285399,0.168692084600693,0.158057598039216,0.167931202732374
ATP6V1H,0.0952124645892351,0.124458598726115,0.151305812973884,0.108097018801288,0.178333835795397,0.184187927147816,0.133942264321155,0.123202001250782,0.0951536131544786,0.100114358322745,0.0550326441784548,0.0466598500340832,0.0991177767975298,0.101916955506826,0.0842218137254902,0.0879116857770188
ATP7A,0.0258073654390935,0.02,0.0364504352709913,0.0227121637062429,0.0311124510099487,0.0574480266218199,0.0229815065403699,0.032520325203252,0.0230347612866003,0.0246378653113088,0.0310935799782372,0.028254942058623,0.0236876929863255,0.0220555987833345,0.0275428921568627,0.0308245913637473
ATP8A1,0.0895467422096317,0.133375796178344,0.0914911541701769,0.0442141892593747,0.0447794191538539,0.126972483629728,0.0572620658547587,0.0462789243277048,0.0941439492283283,0.0126937738246506,0.0670021762785637,0.0633605998636673,0.0708866343184826,0.078998373063592,0.116544117647059,0.0859599902415223
ATP8A2,0.0521529745042493,0.0611889596602972,0.0558270148834597,0.0477459229251065,0.0749271430007034,0.0298600923176012,0.0513982859720343,0.0381488430268918,0.042795326698399,0.0248919949174079,0.0517682263329706,0.0435923653715065,0.0444199382443758,0.0347881445851312,0.0376531862745098,0.0378994876799219
ATP9A,0.0351558073654391,0.0369851380042463,0.0645324347093513,0.112355874104082,0.0665862727364084,0.699448956954235,0.0329048263419035,0.137585991244528,0.0371700562527045,0.0604701397712834,0.0479597388465724,0.0466598500340832,0.0338332598147331,0.0190139350640164,0.0316789215686274,0.029848743595999
ATR,0.0527195467422096,0.0671337579617834,0.0869980342600393,0.067378207125792,0.0669882423876997,0.167620853758901,0.0495940460081191,0.0475297060662914,0.06587335929612,0.0462388818297332,0.0670021762785637,0.0422290388548057,0.0589766210851345,0.066760981820754,0.0741115196078431,0.0725420834349841
ATRIP,0.058385269121813,0.0548195329087049,0.0853131142937377,0.0600031162355874,0.0512109335745151,0.0639245715103589,0.0532025259359495,0.0519074421513446,0.071787105149286,0.0454764930114358,0.0621055495103373,0.0599522835719155,0.0417732686369652,0.0709344273891208,0.0595588235294118,0.0757135886801659
ATRN,0.0963456090651558,0.0972823779193206,0.174333052513339,0.115679858730653,0.153311225002512,0.385175510788278,0.0978574650428507,0.145716072545341,0.087220539449012,0.0998602287166455,0.106719260065288,0.1219836400818,0.0951477723864138,0.0858598005234491,0.0777879901960784,0.104501097828739
ATRX,0.0903966005665722,0.0828450106157113,0.19314799213704,0.0866988677677366,0.113616721937494,0.243693419687265,0.0820703653585927,0.0762976860537836,0.0899610558199914,0.0881702668360864,0.113792165397171,0.0752897068847989,0.0788266431407146,0.100007073636557,0.0875919117647059,0.0927909246157599
ATXN1,0.0411048158640227,0.0531210191082803,0.0555461948890761,0.0725719331048094,0.0551301376746056,0.095162271442373,0.0459855660802887,0.0400250156347717,0.0466897446992644,0.0500508259212198,0.0501360174102285,0.0449556918882072,0.029422143802382,0.0478743722147556,0.0568014705882353,0.0588802146865089
ATXN1L,0.051586402266289,0.0471762208067941,0.0707104745857905,0.05179702918874,0.051311425987338,0.106505170501306,0.0464366260712675,0.0550343964978111,0.0618347035915188,0.0533545108005083,0.0523122959738847,0.0470006816632584,0.0532421702690781,0.0569993633727099,0.0713541666666667,0.0571724810929495
ATXN2,0.0714164305949009,0.0926114649681529,0.137545633249087,0.107785395242547,0.127082705255753,0.423927434071636,0.0874830852503383,0.105691056910569,0.0746718592240012,0.111550190597205,0.0599292709466812,0.0834696659850034,0.0655932951036612,0.0790691094291575,0.0661458333333333,0.0732739692607953
ATXN3,0.0345892351274788,0.0382590233545648,0.0954226340915473,0.0464994286901423,0.049502562556527,0.122428167602963,0.0441813261163735,0.0544090056285178,0.0391893841050051,0.0566581956797967,0.0251088139281828,0.0320040899795501,0.0316277018085576,0.0431350357218646,0.0335171568627451,0.0413149548670407
