,B cell,Central venous LSEC,Cholangiocyte,Erythroid,Hepatocyte A,Hepatocyte B,Hepatocyte C,Hepatocyte D,Hepatocyte E,Inflammatory macrophage,NK like cells,Non-inflammatory macrophage,Periportal LSEC,Portal endothelial cells,Stellate cell,T cell CD3 alpha beta,T cell gamma delta
CXCL8,0.0356599861782999,0.0253170289855072,0.0915534183566799,0.0269157088122605,0.00104814558857406,0.0370640218106609,0.00968197655499734,0.00723576689726196,0.000501374737182595,0.168038082284937,0.0443677325581395,0.0270615320217664,0.0261219792865362,0.0243947858472998,0.0253609998786555,0.0374341334894614,0.0434140207481924
CXCL9,0.0363510711817554,0.0490942028985507,0.0620740121262806,0.0297892720306513,0.0281732319741995,0.0416235780765253,0.0224521218759177,0.0183065798016433,0.00195697881287401,0.0442706562393744,0.0469113372093023,0.0411887819171201,0.0317113266480355,0.0150837988826816,0.0282732678073049,0.0481923302107728,0.0399559886828041
CXCR1,0.0430315595484911,0.040036231884058,0.049111436337027,0.053735632183908,0.00352453351762267,0.0412475321989283,0.0182377358191068,0.00823202811919314,0.000501374737182595,0.123155389323359,0.0418241279069767,0.0355378819589787,0.0303961860923886,0.0281191806331471,0.0319136027181167,0.0701478337236534,0.0783087079534737
CXCR2,0.0434922828841281,0.0481884057971014,0.0472297721095547,0.0489463601532567,0.00628887353144437,0.0398373601579393,0.0208330357071994,0.0107618599861195,0.00761766132945172,0.0821829309758585,0.0556322674418605,0.0688154039347007,0.0249712313003452,0.0299813780260708,0.0300327630141973,0.0621706674473068,0.0732788431310909
CXCR3,0.0257544344621055,0.0271286231884058,0.0271586870165168,0.0269157088122605,0.000875374337710205,0.0170865845633167,0.00459455383858346,0.00163879374034522,0,0.0218293097585855,0.0385537790697674,0.0197362913352867,0.0172447805359198,0.0337057728119181,0.0225700764470331,0.0470945550351288,0.0289531593838416
CXCR4,0.366920064501267,0.0461503623188406,0.0666736357934351,0.177298850574713,0.00277585809721263,0.054362132180126,0.0100788114002714,0.0210490966485325,0.00713245997088792,0.395511730703842,0.0970566860465116,0.137358727501046,0.109140226861746,0.0206703910614525,0.0623103992233952,0.455686475409836,0.625935240490412
CXCR5,0.0697535130154342,0.0461503623188406,0.0662554881873301,0.0546934865900383,0.00565537894494356,0.0423286640970198,0.0272220767161123,0.0225602794009,0,0.0646718803128188,0.0574491279069767,0.0454792800334868,0.0437119842183133,0.0467411545623836,0.0435020021842009,0.0715383489461358,0.0748506758880855
CXCR6,0.0428011978806727,0.0488677536231884,0.0512021743675517,0.0489463601532567,0.00951393688090302,0.0375810848923569,0.0266982547203505,0.0160677905388766,0,0.0405304318259096,0.0981468023255814,0.037316868982838,0.0322045043564031,0.0206703910614525,0.0364640213566315,0.0836870608899297,0.0468720528135806
CYP1B1,0.0199953927666436,0.0302989130434783,0.0415847794271378,0.00296934865900383,0.019937802349689,0.0260176741562471,0.0276744684397248,0.0209147692927665,0.00454471939188096,0.0373002380142809,0.0345566860465116,0.028212641272499,0.0371362814400789,0.00949720670391061,0.0185050357966266,0.0256513466042155,0.0188934297390758
CYP2U1,0.0282884128081087,0.0300724637681159,0.0367760819569308,0.0211685823754789,0.040036857866851,0.0301071730751152,0.0606038239005691,0.0524257281662077,0.00826459647420346,0.0325399523971438,0.0338299418604651,0.0304102134784429,0.0284234752589183,0.0169459962756052,0.0514500667394734,0.0342139929742389,0.0349261238604213
CYSTM1,0.0686017046763419,0.0891757246376812,0.218670290612586,0.0977969348659004,0.174395300621977,0.100192723512269,0.195607038262816,0.18214117805091,0.0470807051593078,0.0898333900034002,0.059265988372093,0.0739430724152365,0.111112937695216,0.0839851024208566,0.0954981191602961,0.0635611826697892,0.0629047469349261
CYTOR,0.140244183367888,0.131521739130435,0.190863474806607,0.130363984674329,0.0343929970052983,0.119794114882016,0.0911362968959578,0.0780934470638279,0.0203946304382986,0.15494729683781,0.143931686046512,0.136207618250314,0.134621075127404,0.143575418994413,0.176616915422886,0.162800058548009,0.184564602326312
DCN,0.675374337710205,0.218704710144928,0.838155969057077,0.571934865900383,0.0821930430776319,0.406200056406882,0.091056929926903,0.505019365527123,0.250056606825166,0.534920095205712,0.2765625,0.328547509418167,1.33139898076607,0.530912476722533,5.28685839097197,0.403798302107728,0.290820496699151
DDC,0.0515549412577747,0.0640398550724638,0.0702278904453272,0.0518199233716475,0.107302464869846,0.0861850145717778,0.221274316055144,0.199805225334139,0.0359210739123403,0.0485209112546753,0.0621729651162791,0.0395144411887819,0.0545618938024001,0.0262569832402235,0.0514500667394734,0.0616583723653396,0.0619616472807293
DDIT3,0.0386546878599401,0.045018115942029,0.0522475433828141,0.0412835249042146,0.1859133840129,0.0705791106514995,0.0688500519853647,0.0475451675733763,0.0231441048034935,0.0393403604216253,0.0512718023255814,0.0363750523231478,0.0404241328291961,0.039292364990689,0.0503579662662298,0.0402151639344262,0.0349261238604213
DDR1,0.0766643630499885,0.0796648550724638,0.249613213464353,0.0508620689655172,0.033989864086616,0.0800272633261258,0.0841916871036612,0.0509145454138402,0.0121462073427139,0.0823529411764706,0.0650799418604651,0.0827333612390121,0.0805359197764261,0.0858472998137803,0.0822715689843466,0.0892491217798595,0.0902546369066331
DDR2,0.0550103662750518,0.0432065217391304,0.0643738239598578,0.039367816091954,0.0110112877217231,0.0464651687505876,0.0375239092994278,0.0267692032149014,0.00810286268801553,0.0524311458687521,0.0429142441860465,0.0341774801172038,0.111277330264672,0.0877094972067039,0.0899769445455649,0.0585114168618267,0.0478151524677774
DDX58,0.0287491361437457,0.0425271739130435,0.0537110600041815,0.0068007662835249,0.0192467173462336,0.0384271881169503,0.0494845115359889,0.0375153916761815,0.00745592754326379,0.0339000340020401,0.0283793604651163,0.0290498116366681,0.0328620746342265,0.0150837988826816,0.031367552481495,0.0388978337236534,0.0493869852247721
DHRS2,0.053628196268141,0.060643115942029,0.0516203219736567,0.0489463601532567,0.055586270444598,0.0895694274701514,0.125994269704834,0.106514876754651,0.00810286268801553,0.0590615436926216,0.0570857558139535,0.0493511929677689,0.0422324510932106,0.0486033519553073,0.0499939327751486,0.0667081381733021,0.068248978308708
DLL1,0.0718267680258005,0.119519927536232,0.0742002927033243,0.0853448275862069,0.0203409352683713,0.0697330074269061,0.0351984571061216,0.0282244162356997,0.00551512210900857,0.0830329819789187,0.0756177325581395,0.136207618250314,0.150402761795167,0.111918063314711,0.168486834122073,0.0857362412177986,0.0657340458975165
DLL4,0.0607694079705137,0.139900362318841,0.0925987873719423,0.0546934865900383,0.00709513936880903,0.0592037228541882,0.0300396041175584,0.0139409407392482,0,0.0641618497109827,0.0509084302325581,0.0417120133947258,0.278464573401282,0.0504655493482309,0.0505399830117704,0.0690500585480094,0.0503300848789689
DMBT1,0.0434922828841281,0.0479619565217391,0.0549655028224963,0.0163793103448276,0.00686477770099055,0.0276628748707342,0.022968007174774,0.0124297579868807,0.00405951803331716,0.0447806868412105,0.0483648255813953,0.0325031393888656,0.0336840374815058,0.0653631284916201,0.0348865428952797,0.0525102459016393,0.0512731845331657
DNMT1,0.0778161713890809,0.0930253623188406,0.0645828977629103,0.0853448275862069,0.0502303616678185,0.0868430948575726,0.0893346666984135,0.0871829314706607,0.0148956817079088,0.0769126147568854,0.112681686046512,0.0854541649225617,0.0728094690120007,0.0355679702048417,0.0780245115883995,0.0915910421545667,0.116032694121345
DNMT3A,0.0432619212163096,0.0613224637681159,0.0685553000209074,0.0451149425287356,0.0172886431697766,0.0560073328946131,0.0497622959276808,0.0259520451339915,0,0.0497109826589595,0.0480014534883721,0.0593972373377982,0.0381226368568141,0.0374301675977654,0.0561825021235287,0.055876756440281,0.0484438855705753
DPP4,0.0206864777700991,0.0681159420289855,0.0545473552163914,0.0297892720306513,0.296602165399678,0.0683228353859171,0.19723406112844,0.186887411287975,0.0715025068736859,0.0367902074124447,0.0283793604651163,0.0302009208874006,0.0231629130363308,0.0299813780260708,0.0295473850260891,0.0570477166276347,0.0320968248978309
DPT,0.108684634876757,0.019429347826087,0.193163286640184,0.0192528735632184,0,0.0407304691172323,0.00798352341722422,0.00666487563525645,0,0.0949336960217613,0.0222020348837209,0.0141900376726664,0.342742068058524,0.0262569832402235,0.276240747482102,0.0820769906323185,0.0104055328513046
DST,0.0222990094448284,0.01875,0.0645828977629103,0.0173371647509579,0.0750518313752592,0.0976074081037887,0.282355135439733,0.130996037343005,0.0110140708393983,0.0270996259775587,0.0174781976744186,0.065257429886982,0.0392733848430051,0.00204841713221601,0.0617643489867735,0.0206747658079625,0.0302106255894373
DUSP1,0.714075097903709,0.877219202898551,1.5952122099101,0.616954022988506,0.642317438378254,1.36648021058569,3.55436954848131,2.01678420310296,0.219650655021834,0.877320639238354,0.861954941860465,1.17775219757221,2.61382541509124,0.426629422718808,1.38909112971727,0.78026200234192,0.396133291417793
DUSP2,0.128726099976964,0.0518115942028985,0.0896717541292076,0.174425287356322,0.0149850264915918,0.0622590956096644,0.0235870695334016,0.0327467705464885,0.00211871259906194,0.175008500510031,0.242768895348837,0.135998325659272,0.077083675817853,0.0486033519553073,0.060793593010557,0.406067037470726,0.325715183904433
DUSP4,0.0460262612301313,0.0545289855072464,0.0710641856575371,0.0278735632183908,0.0169431006680488,0.0335385917081884,0.021650515488464,0.0193252289162021,0.00260391395762575,0.0549812988779327,0.0487281976744186,0.0388865634156551,0.0377938517179024,0.0486033519553073,0.0385268778060915,0.0590968969555035,0.0547312165985539
DUSP5,0.11121861322276,0.296829710144928,0.0551745766255488,0.0604406130268199,0.00813176687399217,0.0434097959951114,0.0187377477241522,0.0185752345131753,0.0014717774543102,0.0629717783066984,0.0977834302325581,0.0362704060276266,0.217310537563702,0.0653631284916201,0.0407717510010921,0.0996413934426229,0.0987425337944043
DUSP6,0.142778161713891,0.171376811594203,0.275747438845913,0.137068965517241,0.272471780695692,0.298885964087619,0.45475606562061,0.398520160297311,0.114523693999677,0.142876572594356,0.127216569767442,0.154939305148598,0.223228670064113,0.113780260707635,0.335214173037253,0.122694672131148,0.122320025149324
EFNA1,0.0847270214236351,0.207835144927536,0.302717959439682,0.0719348659003831,0.262681409813407,0.28210491679985,0.78967673833504,0.408930530369176,0.0532265890344493,0.0832029921795308,0.0879723837209302,0.0735244872331519,0.196268288673352,0.123091247672253,0.0747482101686689,0.104691159250585,0.108487896887771
EFNA4,0.0722874913614374,0.0663043478260869,0.0829813924315283,0.078639846743295,0.0247178069569224,0.0716602425495911,0.047508274006524,0.0436496742561623,0.000501374737182595,0.0775926555593336,0.0850654069767442,0.0629552113855169,0.0542331086634884,0.0560521415270019,0.0513287222424463,0.0870535714285714,0.086482238289846
EFNA5,0.0386546878599401,0.0370923913043478,0.0693915952331173,0.0422413793103448,0.0163671964985026,0.0262056970950456,0.0233410319293317,0.026724427429646,0.00729419375707585,0.0403604216252975,0.0421875,0.0383633319380494,0.03351964491205,0.0299813780260708,0.0601868705254217,0.0489973653395784,0.0585036152153411
EFNB1,0.0462566228979498,0.193795289855072,0.0560108718377587,0.104501915708812,0.0559894033632804,0.0682288239165178,0.0431430907085089,0.047634719143887,0.00955846676370694,0.0531111866712003,0.0530886627906977,0.0502930096274592,0.0987834949860266,0.0728119180633147,0.0585487198155564,0.055876756440281,0.0569317824583464
EFNB2,0.0206864777700991,0.102309782608696,0.0208864729249425,0,0,0.01153990786876,0.0024278355833869,0.000676114357355546,0.00260391395762575,0.014858891533492,0.0102107558139535,0.0030975303474257,0.203830346868322,0.0355679702048417,0.0125591554423007,0.0178937353629977,0.0188934297390758
EGF,0.0513245795899562,0.0182971014492754,0.0171231444699979,0.0374521072796935,0,0.0171335902980164,0,0,0,0.0262495749744985,0.0160247093023256,0.0164922561741314,0.0109978628965971,0.00391061452513966,0.0123771386967601,0.031798887587822,0.0182646966362779
EGFR,0.0437226445519466,0.0524909420289855,0.106815805979511,0.0374521072796935,0.190117484450587,0.130229387985334,0.412437597720581,0.337278080014328,0.0546821931101407,0.0413804828289697,0.0527252906976744,0.0387819171201339,0.0483149761630774,0.0150837988826816,0.0675888848440723,0.048338700234192,0.0506444514303678
EIF5A,0.329371112646856,0.442436594202899,0.560087810997282,0.366954022988506,2.03231974199493,0.760952336185015,2.42554902100844,2.29607316363311,0.743021187125991,0.375790547432846,0.392478197674419,0.398869820008372,0.362633568962683,0.270204841713222,0.446305060065526,0.40709162763466,0.481326626846904
ELANE,0.0854181064270905,0.0889492753623188,0.0836086138406858,0.111206896551724,0.0320893803271136,0.0903685249600451,0.0560640332706334,0.0469742763113708,0.0137635452045932,0.209350561033662,0.112681686046512,0.0840937630807869,0.0537399309551208,0.0951582867783985,0.06479796141245,0.11127781030445,0.0927695693178246
EMP3,0.124349228288413,0.119519927536232,0.113297093874138,0.109291187739464,0.0204561161022806,0.0827065902040049,0.0613578101065898,0.0561757001813419,0.00600032346757238,0.160217613056783,0.122856104651163,0.109522812892424,0.199884925201381,0.130540037243948,0.156716417910448,0.158262587822014,0.251839044325684
ENG,0.117668739921677,0.782563405797101,0.109951913025298,0.122701149425287,0.0236811794517392,0.100991821002162,0.0334523837869156,0.0693733628853516,0.0110140708393983,0.113464807888473,0.0894258720930233,0.158183340309753,0.417047509452573,0.504841713221601,0.450976823201068,0.100665983606557,0.0880540710468406
ENO1,0.112600783229671,0.166621376811594,0.352268450763119,0.119827586206897,1.08006219765031,0.36408291811601,1.01118994896704,0.927232632592294,0.261216238072133,0.16497789867392,0.135574127906977,0.164043532858937,0.126401446654611,0.115642458100559,0.144824657201796,0.130671838407494,0.178906004401132
ENTPD1,0.0266758811333794,0.0302989130434783,0.0407484842149279,0.0154214559386973,0.000472241419027873,0.0271928175237379,0.0101343682786098,0.00373206170103208,0.00761766132945172,0.0548112886773206,0.0389171511627907,0.0447467559648388,0.0945092881801743,0.0616387337057728,0.032398980706225,0.0324575526932084,0.0261238604212512
EOMES,0.00502188435844275,0.00516304347826087,0.00081538783190466,0.00584291187739464,0,0,0,0,0,0.0092485549132948,0.0712572674418605,0.00205106739221431,0,0.000186219739292365,0.00188083970391942,0.0151858899297424,0.0298962590380384
EPCAM,0.0278276894724718,0.0255434782608696,0.339514948776918,0.0211685823754789,0.00634646394839899,0.0321284196671994,0.0128407819233791,0.0142879530749771,0.00195697881287401,0.0354301258075485,0.025109011627907,0.0218292172457095,0.0192174913693901,0.0504655493482309,0.0245115883994661,0.03216481264637,0.0327255580006287
EPHA2,0.0727482146970744,0.123596014492754,0.296863892954213,0.0652298850574713,0.0639944713199724,0.127221020964558,0.219266331738057,0.117272259162245,0.0116610059841501,0.0838830329819789,0.0727107558139535,0.0621180410213478,0.118017425612362,0.0504655493482309,0.141062977793957,0.0900541569086651,0.077051241747878
EPHA3,0.0612301313061507,0.0441123188405797,0.0685553000209074,0.039367816091954,0.0250633494586501,0.0442088934850052,0.0248251942506568,0.0332393041842971,0.0047064531780689,0.0481808908534512,0.0429142441860465,0.033549602344077,0.107989478875555,0.00577281191806331,0.153925494478825,0.0454844847775176,0.0446714869537881
EPHA4,0,0.00697463768115942,0.00520593769600669,0,0,0,0,0,0,0.00210812648758925,0,0,0.00327141213217163,0,0,0,0.00191763596353348
EPHA7,0.0045611610228058,0.00720108695652174,0.00583315910516412,0,0.000990555171619445,0.00133966343893955,0,0,0,0.00805848350901054,0.00367005813953488,0.00184177480117204,0.00195627157652474,0,0.00479310763256886,0.00486680327868852,0.00537566802892172
EPHB2,0.0725178530292559,0.0699275362318841,0.0685553000209074,0.0958812260536399,0.0456807187284036,0.0737284948763749,0.0530480884465503,0.0570488279938209,0.0169982209283519,0.0738524311458687,0.0901526162790698,0.0745709501883633,0.0484793687325333,0.039292364990689,0.0530882174493387,0.0889563817330211,0.0717070103740962
EPHB3,0.048329877908316,0.0495471014492754,0.0986619276604641,0.0441570881226054,0.0122782768947247,0.0450079909748989,0.0322698159479988,0.0249893657510019,0.00276564774381368,0.0594015640938456,0.0505450581395349,0.0425491837588949,0.0537399309551208,0.00391061452513966,0.112365004247057,0.0552180913348946,0.0386985224772084
