,Acinar,B cell,Dendritic cell,Endothelial,Fibroblast,Macrophage,Mast cell,Mesenchymal cell,Monocyte,Neutrophil,NK cell,Pancreatic A cell,Pancreatic D cell,Pancreatic ductal cell,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory,Type B pancreatic cell
CTNNB1,0.669674428856883,0.451287793952968,0.625996810207337,0.778461311861744,0.545485036119711,0.893272872945095,0.508930105459514,0.613289634342266,0.594275468480091,0.197251149263533,0.336015658982166,0.687975385085808,0.83969465648855,1.4302029263625,0.399529311082584,0.341478696741855,0.460387811634349,0.599595697061584,0.323099415204678,0.976855994337531
CTSG,0.331529911239815,0.249160134378499,0.201754385964912,0.232192655145326,0.233938195161105,0.161623873184196,0.826511327284479,0.140517961570593,0.127304134869788,0.10723332395159,0.178990865593736,0.329587585521538,0.261068702290076,0.3678914437331,0.410640422193696,0.222431077694236,0.260387811634349,0.247057974153491,0.142543859649123,0.21918027751439
CTSW,0.0515444783242742,0,0.00478468899521532,0.0468381775333857,0.0478815502809311,0.0184820863028696,0.118132654814403,0.0276974487500803,0.0155467605449019,0.0154329674453513,0.35667681600696,0.0282077743378053,0.0381679389312977,0.0595164946275966,0.112537441163885,0.115288220551378,0.155124653739612,0.238827521478594,0.0869883040935673,0.0383886002751105
CUZD1,25.5359850112368,0.887458006718925,2.58054226475279,5.94693146111547,5.59701009058594,4.51254441195841,6.48172662341381,5.744669365722,3.1833905494938,1.48602120273947,2.55502392344498,5.02421358406911,2.86870229007634,11.7360186093459,6.41660248181429,2.44862155388471,1.96565096952909,4.5899935022742,1.4203216374269,2.64660986391378
CX3CL1,0.0982319840145415,0.0257558790593505,0.0426634768740032,0.17090534171249,0.100877192982456,0.0456598977318965,0.186219084163074,0.0450356660882977,0.0396431460870706,0.0270194202082747,0.0467594606350587,0.160379161411153,0.0625954198473282,0.235017338022114,0.193025246041934,0.139097744360902,0.0709141274238227,0.057757562630857,0,0.165386824076176
CX3CR1,0,0.0363941769316909,0.20933014354067,0.0140956402199529,0.0160732714138287,0.0749099176569782,0.0177129439485547,0.00401002506265664,0.0296722279316905,0.0189980298339431,0.162461939973902,0.0144096625004778,0.00610687022900763,0.00322094924632411,0.0315076308657823,0.115288220551378,0.060387811634349,0.0166052992563714,0.0175438596491228,0
CXCL1,0.170533279878097,0.0257558790593505,0.027511961722488,0.0585919088766693,0.0698314413484692,0.103522334967889,0.0699436294763023,0.0907011117537433,0.108193208405309,0.119711042311661,0.030230535015224,0.0685127852310515,0.0396946564885496,0.60455708558541,0.0526458422478962,0.0319548872180451,0.060387811634349,0.0714749837556855,0.0730994152046784,0.0755619065425553
CXCL10,0.0491469790071063,0.0895856662933931,0.0123604465709729,0.0399351924587588,0.0433608531131751,0.0632736699483626,0.067456453974981,0.0272090482616798,0.0255176787002821,0.0252368890139788,0.017833840800348,0.0677865688185606,0.0381679389312977,0.0696787753657953,0.0615889316787905,0.043859649122807,0.0498614958448753,0.0605010468558227,0.170321637426901,0.0695989529774703
CXCL12,1.18322485221278,0.302351623740202,0.421451355661882,0.594132953652789,1.14374211672973,0.355534768218865,1.50986279627251,0.810603431656063,0.219119672883913,0.106342058354442,0.274032187907786,0.272579597141001,0.163358778625954,0.650025605781178,1.7396377121666,0.62719298245614,0.418282548476454,0.437730127788607,0.253654970760234,0.188350538869376
CXCL14,0.0354842677085114,0.00447928331466965,0.0729665071770335,0.0277150432050275,0.0594283912395367,0.0333860474091102,0.0181792893550525,0.0750722961249277,0.0296722279316905,0.0225630922225349,0.030230535015224,0.0100523640255322,0.00305343511450382,0.0195570440388823,0.0212095278847525,0.0081453634085213,0.0393351800554017,0.0371814309436142,0.0453216374269006,0
CXCL16,0.181950232322635,0.153415453527436,0.262360446570973,0.137043401413983,0.150822726751519,0.50569018385607,0.233630867157011,0.0909453119979436,0.245708787964927,0.180317102917722,0.0839495432796868,0.151664564461262,0.119083969465649,0.348647091983576,0.1756810726002,0.18671679197995,0.123545706371191,0.126344668255,0.0453216374269006,0.168939221944738
CXCL17,0.182897092812454,0.132138857782755,0.00478468899521532,0.0526217596229379,0.056051484921454,0.0292416304170005,0.090151930424538,0.0289184499710816,0.0126385760829161,0.0136504362510554,0.0343627664201827,0.0550777815999694,0.0458015267175573,0.104145774958639,0.092754243331907,0.0676691729323308,0.060387811634349,0.0536423362934084,0.0453216374269006,0.0173279557686401
CXCL2,4.0431198478123,0.217245240761478,0.216905901116427,0.654673998428908,0.482576539387685,0.713070434115096,0.27327022670932,0.953948975001607,0.566024533706514,0.231119241955155,0.348412353197042,0.539464128731415,0.262595419847328,2.73161467738246,0.0748680644701184,0.0557644110275689,0.418282548476454,0.551584723124684,0.142543859649123,0.187589310754684
CXCL3,1.15152930427796,0.100223964165733,0.0653907496012759,0.22519638648861,0.181759545923633,0.287630089809684,0.108183952809117,0.286305507358139,0.259003345505434,0.0956468711886669,0.0550239234449761,0.214482284141727,0.0961832061068702,0.924972218492753,0.0466837826273,0.043859649122807,0.134072022160665,0.211392679228937,0.128654970760234,0.142169366578079
CXCL5,0,0.0257558790593505,0,0.0030881775333857,0,7.13108186901484e-05,0.0174020470108896,0,0,0.00919410826531569,0.00543714658547195,0.00605817375683217,0,0.0241770179476627,0.00874340322350592,0.0200501253132832,0.00775623268698061,0,0.0314327485380117,0.00413333511398389
CXCL6,0.0372201786065114,0.0576707726763718,0.0123604465709729,0.00952474469756481,0.0132410274051141,0.0353785555783937,0.00574341184844593,0.00840562945826104,0.0226094942382962,0.0270194202082747,0.00543714658547195,0.031112639987769,0.00916030534351146,0.124013324627514,0.00169733276280131,0,0.028808864265928,0.00425962024402571,0,0.0207534822847527
CXCL8,0.110183062889234,0.0151175811870101,0.0123604465709729,0.0619501178318932,0.06177043916982,0.113564576141078,0.0913955181751986,0.0667694878221194,0.166772352568167,0.148231541420396,0.0384949978251414,0.0627030539311241,0.0381679389312977,0.423256346888143,0.0813721295107688,0.043859649122807,0.0709141274238227,0.057757562630857,0.142543859649123,0.0475233376514109
CXCL9,0.0306164336518818,0,0.00478468899521532,0.0238904163393558,0.0303434239192753,0.0329078454484821,0.0500462254657318,0.020371441424073,0.0201167646994512,0.0172154986396472,0.017833840800348,0.016951419944196,0.0610687022900763,0.0606216322712437,0.0472257880473542,0,0.060387811634349,0.0728467258681684,0.0175438596491228,0.0321719040051283
CXCR1,0,0,0.0199362041467305,0.007192655145326,0.00365497076023392,0.0119466595076198,0.013515835290075,0,0.0176240351606061,0.247162022703818,0.0426272292301,0.0020639834881321,0,0,0.00738838967337042,0,0.00775623268698061,0.000144393906577146,0.0175438596491228,0
CXCR2,0,0.0470324748040314,0.0578149920255183,0.013442655145326,0.00523449145740168,0.0321905425075401,0.0122722475394144,0.00718462823725982,0.028425863162268,0.326484660849986,0.017833840800348,0,0,0.000561971457097965,0.00522036799315362,0,0.0393351800554017,0.0220922677063028,0.0175438596491228,0
CXCR3,0.0169112350236156,0.0257558790593505,0.0426634768740032,0.0327523566378633,0.0323042082330008,0.0122654608147051,0.0587513397203564,0.0218366428892745,0,0,0.100478468899522,0.0292970989565417,0.0213740458015267,0.0340567822957562,0.0626729425188989,0.174812030075188,0.17617728531856,0.271749332178182,0.198099415204678,0.0194847687602666
CXCR4,0.015053931755126,2.01511758118701,0.26993620414673,0.061576983503535,0.0446135764247219,0.350832448939356,0.0553314734060396,0.0149990360516676,0.18297509457066,0.166056853363355,0.687255328403654,0.0296602071627872,0.0106870229007634,0.0160255891625663,0.02798459563543,0.353383458646617,0.934072022160665,1.40892354342647,1.08698830409357,0.0179623125308832
CXCR5,0.0277272952342314,0.387458006718925,0.0199362041467305,0.0290210133542812,0.0285460382983603,0.0189602882634977,0.0705654233516326,0.0120686331212647,0.0122231211597752,0.0154329674453513,0.0426272292301,0.0151358789129687,0.0274809160305344,0.0353114874400473,0.0745970617600913,0.043859649122807,0.060387811634349,0.0632445310807884,0.142543859649123,0.0257014650302488
CXCR6,0.00243519484274098,0.0363941769316909,0.0199362041467305,0.0135359387274156,0.0147116156404082,0.00788194284228145,0.0167802531355593,0.000102821155452737,0.000174928388690883,0.00919410826531569,0.129404088734232,0,0,0.00683549717855342,0.0136214520039937,0.0081453634085213,0.134072022160665,0.303299400765288,0.239766081871345,0.00552891999091867
CYP19A1,0.0106352494693077,0.0363941769316909,0.0426634768740032,0.000476237234878239,0.00692294461644307,0.00270142160214436,0.00962962356926048,0.0228134438660755,0.00723766208208515,0.00919410826531569,0,0.00787371478805948,0.00305343511450382,0.00477478939190314,7.13165026387103e-05,0,0.0182825484764543,0.00563136235650856,0,0.0121262303182468
CYP1B1,0.032073142097756,0.185330347144457,0.0199362041467305,0.121558326787117,0.124896800825593,0.174774427101467,0.00667610266144142,0.133436154488786,0.279776091662476,0.136645088657473,0.10461070030448,0.031112639987769,0.0564885496183206,0.0335665332658676,0,0,0.281440443213296,0.105768536567757,0.239766081871345,0.0987793640406522
CYSTM1,0.342449154965347,0.0576707726763718,0.163875598086124,0.214468774548311,0.178818369453044,0.154450843774775,0.195701440761861,0.150774371827003,0.12356504056152,0.136645088657473,0.10461070030448,0.88223827542713,1.0381679389313,0.573463664062647,0.191941235201826,0.115288220551378,0.060387811634349,0.123601184030034,0.156432748538012,0.778302327755445
CYTOR,0.123827565332256,0.206606942889138,0.262360446570973,0.227341908876669,0.243851049191606,0.325567445352842,0.174249552062965,0.293631514684146,0.353727067981545,0.173186978140539,0.183123096998695,0.200321064098154,0.126717557251908,0.608030375322587,0.14858080159749,0.0795739348370927,0.502493074792244,0.349938632589705,0.503654970760234,0.303042241482926
DCN,0.0769094141380583,0.238521836506159,0.300239234449761,0.25840534171249,1.1473913542025,0.264676395699538,0.0962144207090087,1.02281344386608,0.17300417641528,0.125949901491697,0.174858634188778,0.125883881817834,0.100763358778626,0.0736672420496345,0.0594209099985737,0.0319548872180451,0.313019390581717,0.262147137390802,0.239766081871345,0.101063048384727
DDC,0.241717765933148,0.0895856662933931,0.110845295055821,0.129021013354281,0.141890264877881,0.0875822696136212,0.296276600096542,0.0855729066255382,0.0816040933242954,0.0457359977483816,0.121139625924315,0.518403852769178,0.395419847328244,0.235466040524046,0.28218513764085,0.174812030075188,0.0919667590027701,0.138690347267345,0.0175438596491228,0.438667717250497
DDIT3,0.068345182400023,0.121500559910414,0.0653907496012759,0.0400284760408484,0.0568684783855063,0.0648676764837894,0.115956376250747,0.0594434804961121,0.0612468020903942,0.0439534665540858,0.0839495432796868,0.10300806482437,0.108396946564885,0.123007898650962,0.0924832406218799,0.043859649122807,0.028808864265928,0.0755902100931341,0.0314327485380117,0.0590686307242351
DDR1,0.606756763232168,0.174692049272116,0.0805422647527911,0.186576983503535,0.216345602568513,0.197249919250985,0.350994461125611,0.151506972559604,0.118164126560689,0.0662351064827845,0.0963462374945628,1.43162099147651,1.52519083969466,1.24359254139237,0.326358579375267,0.0795739348370927,0.0709141274238227,0.175727384304382,0.0730994152046784,1.94983239626598
DDR2,0.0794768627739115,0.0789473684210526,0.0653907496012759,0.076782207384132,0.134047127622979,0.04765240590118,0.0641920361294968,0.113411734464366,0.033411322239958,0.0341495449854583,0.030230535015224,0.0619768375186332,0.0885496183206107,0.0532014223781845,0.0642989587790615,0.0795739348370927,0.0709141274238227,0.0755902100931341,0.100877192982456,0.0886296558447629
DDX58,0.174885196360146,0.153415453527436,0.027511961722488,0.106073252160251,0.0849185873179681,0.0753881196176062,0.135853780261317,0.0670136880663197,0.0641549865523801,0.056431184914157,0.121139625924315,0.172724840423499,0.154198473282443,0.171359747886922,0.115247468264156,0.139097744360902,0.134072022160665,0.149664284167208,0.142543859649123,0.236307910094953
DHRS2,0.162582079611033,0.0683090705487122,0.0956937799043062,0.0868568342498036,0.0893303520238505,0.0663819826924448,0.116111824719579,0.0880149090675406,0.0425513305490565,0.0261281546111267,0.0632883862548934,0.20141038871689,0.259541984732824,0.12318239406838,0.10738838967337,0.174812030075188,0.060387811634349,0.0906793733304455,0.100877192982456,0.310147037220048
IRF3,0.394781405883377,0.472564389697648,0.307814992025518,0.279021013354281,0.266835798646944,0.326444148947326,0.438045603671856,0.200835421888053,0.350818883519559,0.0840604184257435,0.336015658982166,0.567423460612315,0.583206106870229,0.548893047429079,0.425545571245186,0.198621553884712,0.670914127423823,0.569417370586961,0.642543859649123,0.577084362771939
DLL1,0.232874331742987,0.0789473684210526,0.0729665071770335,0.257472505891595,0.151476321522761,0.0461380996925245,0.118443551752068,0.332947754000386,0.0421358756259156,0.0332582793883104,0.017833840800348,0.0768642739746971,0.105343511450382,0.126821869917384,0.101697332762801,0.0914786967418546,0.0498614958448753,0.057757562630857,0.0314327485380117,0.0708676665019565
DMBT1,0.0243040303864271,0.0789473684210526,0.0123604465709729,0.0236105655930872,0.0220645568168788,0.014815871271388,0.0424292504929353,0.0120686331212647,0.0151313056217611,0.0243456234168308,0.00130491518051327,0.0314757481940145,0.0396946564885496,0.0654161015974421,0.0317786335758094,0.0200501253132832,0.028808864265928,0.0234640098187856,0.0592105263157895,0.000200323188076765
DNMT1,0.0859834938321495,0.100223964165733,0.194178628389155,0.134524744697565,0.145049306272216,0.277189347002638,0.0730525988529539,0.152239573292205,0.090328646710253,0.0341495449854583,0.133536320139191,0.214482284141727,0.212213740458015,0.126979746723619,0.0897732135216089,0.0914786967418546,0.407756232686981,0.315645079777633,0.545321637426901,0.146990477971127
DNMT3A,0.119621319694794,0.110862262038074,0.0729665071770335,0.0776217596229379,0.0658009402591446,0.107347950652913,0.0974580084596693,0.0447914658440974,0.0554304331664225,0.0234543578196829,0.0798173118747282,0.284199059740855,0.259541984732824,0.156037388376506,0.0824561403508772,0.115288220551378,0.123545706371191,0.122229441917551,0.0175438596491228,0.379038181599647
DNTT,0,0.00447928331466965,0,0,0,0,0,0,0,0,0,0.0194931773879142,0.00916030534351146,0,0,0,0,0,0,0.0116187449084523
DPP4,0.00177360642357312,0,0.0123604465709729,0.00262175962293794,0.00605148492145396,0.00557063336591259,0.0094741751004279,0.00303322408585567,0.00889948177464851,0.0074115770710198,0.00130491518051327,0.2126667431105,0.083969465648855,0.026437149068505,0,0.0319548872180451,0.207756232686981,0.134575120929897,0.0730994152046784,0.0391498283898022
DST,0.0261309855622942,0.0363941769316909,0.0578149920255183,0.0769687745483111,0.190310744180713,0.133409957507142,0.0595285820645193,0.163961185013817,0.0516913388581549,0.0172154986396472,0.0219660722053067,0.368440163589802,0.497709923664122,0.519968354665653,0.0323206389958636,0.115288220551378,0.0498614958448753,0.0220922677063028,0.0314327485380117,0.764473350338546
DUSP1,0.631824287738252,0.547032474804031,0.982057416267943,0.909524744697565,0.468415319344112,0.925790606267802,0.452035965866789,0.819394640447272,1.52572540616185,0.960174500422178,0.265767725097869,0.436704506363949,0.592366412213741,1.10930585373086,0.225274568535159,0.270050125313283,0.534072022160665,0.348566890477222,0.489766081871345,0.470893040772446
DUSP2,0.0781354770800024,0.249160134378499,0.110845295055821,0.0363904163393559,0.034047127622979,0.0674977872672436,0.0673010055061484,0.0467450677976994,0.0674786259375068,0.038605872971198,0.431056981296216,0.0652448113748423,0.0259541984732824,0.0568159703104138,0.038824704036514,0.0081453634085213,0.302493074792244,0.393834380189156,0.198099415204678,0.0574193031424031
DUSP4,0.836000185283092,0.0683090705487122,0.0578149920255183,0.175942655145326,0.16073558078202,0.156363651617287,0.448771548021305,0.140273761326393,0.0820195482474362,0.0519748569284173,0.133536320139191,0.231911478041509,0.0748091603053435,0.502169822089021,0.323648552274996,0.198621553884712,0.207756232686981,0.234712295141145,0.142543859649123,0.181372614484702
